run_id,hk1,cal_flux,fore_flux
1714,   2.806122E+00,   7.857143E-01,1.0
1715,   2.806122E+00,   8.346939E-01,1.0
1716,   2.806122E+00,   8.836735E-01,1.0
1717,   2.806122E+00,   9.326531E-01,1.0
1718,   2.806122E+00,   9.816327E-01,1.0
1719,   2.806122E+00,   1.030612E+00,1.0
1720,   2.806122E+00,   1.079592E+00,1.0
1721,   2.806122E+00,   1.128571E+00,1.0
1722,   2.806122E+00,   1.177551E+00,1.0
1723,   2.806122E+00,   1.226531E+00,1.0
1724,   2.806122E+00,   1.275510E+00,1.0
1725,   2.806122E+00,   1.324490E+00,1.0
1726,   2.806122E+00,   1.373469E+00,1.0
1727,   2.806122E+00,   1.422449E+00,1.0
1728,   2.806122E+00,   1.471429E+00,1.0
1729,   2.806122E+00,   1.520408E+00,1.0
1730,   2.806122E+00,   1.569388E+00,1.0
1731,   2.806122E+00,   1.618367E+00,1.0
1732,   2.806122E+00,   1.667347E+00,1.0
1733,   2.806122E+00,   1.716327E+00,1.0
1734,   2.806122E+00,   1.765306E+00,1.0
1735,   2.806122E+00,   1.814286E+00,1.0
1736,   2.806122E+00,   1.863265E+00,1.0
1737,   2.806122E+00,   1.912245E+00,1.0
1738,   2.806122E+00,   1.961224E+00,1.0
1739,   2.806122E+00,   2.010204E+00,1.0
1740,   2.806122E+00,   2.059184E+00,1.0
1741,   2.806122E+00,   2.108163E+00,1.0
1742,   2.806122E+00,   2.157143E+00,1.0
1743,   2.806122E+00,   2.206122E+00,1.0
1744,   2.806122E+00,   2.255102E+00,1.0
1745,   2.806122E+00,   2.304082E+00,1.0
1746,   2.806122E+00,   2.353061E+00,1.0
1747,   2.806122E+00,   2.402041E+00,1.0
1748,   2.806122E+00,   2.451020E+00,1.0
1749,   2.806122E+00,   2.500000E+00,1.0
1750,   2.885714E+00,   1.000000E-01,1.0
1751,   2.885714E+00,   1.489796E-01,1.0
1752,   2.885714E+00,   1.979592E-01,1.0
1753,   2.885714E+00,   2.469388E-01,1.0
1754,   2.885714E+00,   2.959184E-01,1.0
1755,   2.885714E+00,   3.448980E-01,1.0
1756,   2.885714E+00,   3.938776E-01,1.0
1757,   2.885714E+00,   4.428571E-01,1.0
1758,   2.885714E+00,   4.918367E-01,1.0
1759,   2.885714E+00,   5.408163E-01,1.0
1760,   2.885714E+00,   5.897959E-01,1.0
1761,   2.885714E+00,   6.387755E-01,1.0
1762,   2.885714E+00,   6.877551E-01,1.0
1763,   2.885714E+00,   7.367347E-01,1.0
1764,   2.885714E+00,   7.857143E-01,1.0
1765,   2.885714E+00,   8.346939E-01,1.0
1766,   2.885714E+00,   8.836735E-01,1.0
1767,   2.885714E+00,   9.326531E-01,1.0
1768,   2.885714E+00,   9.816327E-01,1.0
1769,   2.885714E+00,   1.030612E+00,1.0
1770,   2.885714E+00,   1.079592E+00,1.0
1771,   2.885714E+00,   1.128571E+00,1.0
1772,   2.885714E+00,   1.177551E+00,1.0
1773,   2.885714E+00,   1.226531E+00,1.0
1774,   2.885714E+00,   1.275510E+00,1.0
1775,   2.885714E+00,   1.324490E+00,1.0
1776,   2.885714E+00,   1.373469E+00,1.0
1777,   2.885714E+00,   1.422449E+00,1.0
1778,   2.885714E+00,   1.471429E+00,1.0
1779,   2.885714E+00,   1.520408E+00,1.0
1780,   2.885714E+00,   1.569388E+00,1.0
1781,   2.885714E+00,   1.618367E+00,1.0
1782,   2.885714E+00,   1.667347E+00,1.0
1783,   2.885714E+00,   1.716327E+00,1.0
1784,   2.885714E+00,   1.765306E+00,1.0
1785,   2.885714E+00,   1.814286E+00,1.0
1786,   2.885714E+00,   1.863265E+00,1.0
1787,   2.885714E+00,   1.912245E+00,1.0
1788,   2.885714E+00,   1.961224E+00,1.0
1789,   2.885714E+00,   2.010204E+00,1.0
1790,   2.885714E+00,   2.059184E+00,1.0
1791,   2.885714E+00,   2.108163E+00,1.0
1792,   2.885714E+00,   2.157143E+00,1.0
1793,   2.885714E+00,   2.206122E+00,1.0
1794,   2.885714E+00,   2.255102E+00,1.0
1795,   2.885714E+00,   2.304082E+00,1.0
1796,   2.885714E+00,   2.353061E+00,1.0
1797,   2.885714E+00,   2.402041E+00,1.0
1798,   2.885714E+00,   2.451020E+00,1.0
1799,   2.885714E+00,   2.500000E+00,1.0
1800,   2.965306E+00,   1.000000E-01,1.0
1801,   2.965306E+00,   1.489796E-01,1.0
1802,   2.965306E+00,   1.979592E-01,1.0
1803,   2.965306E+00,   2.469388E-01,1.0
1804,   2.965306E+00,   2.959184E-01,1.0
1805,   2.965306E+00,   3.448980E-01,1.0
1806,   2.965306E+00,   3.938776E-01,1.0
1807,   2.965306E+00,   4.428571E-01,1.0
1808,   2.965306E+00,   4.918367E-01,1.0
1809,   2.965306E+00,   5.408163E-01,1.0
1810,   2.965306E+00,   5.897959E-01,1.0
1811,   2.965306E+00,   6.387755E-01,1.0
1812,   2.965306E+00,   6.877551E-01,1.0
1813,   2.965306E+00,   7.367347E-01,1.0
1814,   2.965306E+00,   7.857143E-01,1.0
1815,   2.965306E+00,   8.346939E-01,1.0
1816,   2.965306E+00,   8.836735E-01,1.0
1817,   2.965306E+00,   9.326531E-01,1.0
1818,   2.965306E+00,   9.816327E-01,1.0
1819,   2.965306E+00,   1.030612E+00,1.0
1820,   2.965306E+00,   1.079592E+00,1.0
1821,   2.965306E+00,   1.128571E+00,1.0
1822,   2.965306E+00,   1.177551E+00,1.0
1823,   2.965306E+00,   1.226531E+00,1.0
1824,   2.965306E+00,   1.275510E+00,1.0
1825,   2.965306E+00,   1.324490E+00,1.0
1826,   2.965306E+00,   1.373469E+00,1.0
1827,   2.965306E+00,   1.422449E+00,1.0
1828,   2.965306E+00,   1.471429E+00,1.0
1829,   2.965306E+00,   1.520408E+00,1.0
1830,   2.965306E+00,   1.569388E+00,1.0
1831,   2.965306E+00,   1.618367E+00,1.0
1832,   2.965306E+00,   1.667347E+00,1.0
1833,   2.965306E+00,   1.716327E+00,1.0
1834,   2.965306E+00,   1.765306E+00,1.0
1835,   2.965306E+00,   1.814286E+00,1.0
1836,   2.965306E+00,   1.863265E+00,1.0
1837,   2.965306E+00,   1.912245E+00,1.0
1838,   2.965306E+00,   1.961224E+00,1.0
1839,   2.965306E+00,   2.010204E+00,1.0
1840,   2.965306E+00,   2.059184E+00,1.0
1841,   2.965306E+00,   2.108163E+00,1.0
1842,   2.965306E+00,   2.157143E+00,1.0
1843,   2.965306E+00,   2.206122E+00,1.0
1844,   2.965306E+00,   2.255102E+00,1.0
1845,   2.965306E+00,   2.304082E+00,1.0
1846,   2.965306E+00,   2.353061E+00,1.0
1847,   2.965306E+00,   2.402041E+00,1.0
1848,   2.965306E+00,   2.451020E+00,1.0
1849,   2.965306E+00,   2.500000E+00,1.0
1850,   3.044898E+00,   1.000000E-01,1.0
1851,   3.044898E+00,   1.489796E-01,1.0
1852,   3.044898E+00,   1.979592E-01,1.0
1853,   3.044898E+00,   2.469388E-01,1.0
1854,   3.044898E+00,   2.959184E-01,1.0
1855,   3.044898E+00,   3.448980E-01,1.0
1856,   3.044898E+00,   3.938776E-01,1.0
1857,   3.044898E+00,   4.428571E-01,1.0
1858,   3.044898E+00,   4.918367E-01,1.0
1859,   3.044898E+00,   5.408163E-01,1.0
1860,   3.044898E+00,   5.897959E-01,1.0
1861,   3.044898E+00,   6.387755E-01,1.0
1862,   3.044898E+00,   6.877551E-01,1.0
1863,   3.044898E+00,   7.367347E-01,1.0
1864,   3.044898E+00,   7.857143E-01,1.0
1865,   3.044898E+00,   8.346939E-01,1.0
1866,   3.044898E+00,   8.836735E-01,1.0
1867,   3.044898E+00,   9.326531E-01,1.0
1868,   3.044898E+00,   9.816327E-01,1.0
1869,   3.044898E+00,   1.030612E+00,1.0
1870,   3.044898E+00,   1.079592E+00,1.0
1871,   3.044898E+00,   1.128571E+00,1.0
1872,   3.044898E+00,   1.177551E+00,1.0
1873,   3.044898E+00,   1.226531E+00,1.0
1874,   3.044898E+00,   1.275510E+00,1.0
1875,   3.044898E+00,   1.324490E+00,1.0
1876,   3.044898E+00,   1.373469E+00,1.0
1877,   3.044898E+00,   1.422449E+00,1.0
1878,   3.044898E+00,   1.471429E+00,1.0
1879,   3.044898E+00,   1.520408E+00,1.0
1880,   3.044898E+00,   1.569388E+00,1.0
1881,   3.044898E+00,   1.618367E+00,1.0
1882,   3.044898E+00,   1.667347E+00,1.0
1883,   3.044898E+00,   1.716327E+00,1.0
1884,   3.044898E+00,   1.765306E+00,1.0
1885,   3.044898E+00,   1.814286E+00,1.0
1886,   3.044898E+00,   1.863265E+00,1.0
1887,   3.044898E+00,   1.912245E+00,1.0
1888,   3.044898E+00,   1.961224E+00,1.0
1889,   3.044898E+00,   2.010204E+00,1.0
1890,   3.044898E+00,   2.059184E+00,1.0
1891,   3.044898E+00,   2.108163E+00,1.0
1892,   3.044898E+00,   2.157143E+00,1.0
1893,   3.044898E+00,   2.206122E+00,1.0
1894,   3.044898E+00,   2.255102E+00,1.0
1895,   3.044898E+00,   2.304082E+00,1.0
1896,   3.044898E+00,   2.353061E+00,1.0
1897,   3.044898E+00,   2.402041E+00,1.0
1898,   3.044898E+00,   2.451020E+00,1.0
1899,   3.044898E+00,   2.500000E+00,1.0
1900,   3.124490E+00,   1.000000E-01,1.0
1901,   3.124490E+00,   1.489796E-01,1.0
1902,   3.124490E+00,   1.979592E-01,1.0
1903,   3.124490E+00,   2.469388E-01,1.0
1904,   3.124490E+00,   2.959184E-01,1.0
1905,   3.124490E+00,   3.448980E-01,1.0
1906,   3.124490E+00,   3.938776E-01,1.0
1907,   3.124490E+00,   4.428571E-01,1.0
1908,   3.124490E+00,   4.918367E-01,1.0
1909,   3.124490E+00,   5.408163E-01,1.0
1910,   3.124490E+00,   5.897959E-01,1.0
1911,   3.124490E+00,   6.387755E-01,1.0
1912,   3.124490E+00,   6.877551E-01,1.0
1913,   3.124490E+00,   7.367347E-01,1.0
1914,   3.124490E+00,   7.857143E-01,1.0
1915,   3.124490E+00,   8.346939E-01,1.0
1916,   3.124490E+00,   8.836735E-01,1.0
1917,   3.124490E+00,   9.326531E-01,1.0
1918,   3.124490E+00,   9.816327E-01,1.0
1919,   3.124490E+00,   1.030612E+00,1.0
1920,   3.124490E+00,   1.079592E+00,1.0
1921,   3.124490E+00,   1.128571E+00,1.0
1922,   3.124490E+00,   1.177551E+00,1.0
1923,   3.124490E+00,   1.226531E+00,1.0
1924,   3.124490E+00,   1.275510E+00,1.0
1925,   3.124490E+00,   1.324490E+00,1.0
1926,   3.124490E+00,   1.373469E+00,1.0
1927,   3.124490E+00,   1.422449E+00,1.0
1928,   3.124490E+00,   1.471429E+00,1.0
1929,   3.124490E+00,   1.520408E+00,1.0
1930,   3.124490E+00,   1.569388E+00,1.0
1931,   3.124490E+00,   1.618367E+00,1.0
1932,   3.124490E+00,   1.667347E+00,1.0
1933,   3.124490E+00,   1.716327E+00,1.0
1934,   3.124490E+00,   1.765306E+00,1.0
1935,   3.124490E+00,   1.814286E+00,1.0
1936,   3.124490E+00,   1.863265E+00,1.0
1937,   3.124490E+00,   1.912245E+00,1.0
1938,   3.124490E+00,   1.961224E+00,1.0
1939,   3.124490E+00,   2.010204E+00,1.0
1940,   3.124490E+00,   2.059184E+00,1.0
1941,   3.124490E+00,   2.108163E+00,1.0
1942,   3.124490E+00,   2.157143E+00,1.0
1943,   3.124490E+00,   2.206122E+00,1.0
1944,   3.124490E+00,   2.255102E+00,1.0
1945,   3.124490E+00,   2.304082E+00,1.0
1946,   3.124490E+00,   2.353061E+00,1.0
1947,   3.124490E+00,   2.402041E+00,1.0
1948,   3.124490E+00,   2.451020E+00,1.0
1949,   3.124490E+00,   2.500000E+00,1.0
1950,   3.204082E+00,   1.000000E-01,1.0
1951,   3.204082E+00,   1.489796E-01,1.0
1952,   3.204082E+00,   1.979592E-01,1.0
1953,   3.204082E+00,   2.469388E-01,1.0
1954,   3.204082E+00,   2.959184E-01,1.0
1955,   3.204082E+00,   3.448980E-01,1.0
1956,   3.204082E+00,   3.938776E-01,1.0
1957,   3.204082E+00,   4.428571E-01,1.0
1958,   3.204082E+00,   4.918367E-01,1.0
1959,   3.204082E+00,   5.408163E-01,1.0
1960,   3.204082E+00,   5.897959E-01,1.0
1961,   3.204082E+00,   6.387755E-01,1.0
1962,   3.204082E+00,   6.877551E-01,1.0
1963,   3.204082E+00,   7.367347E-01,1.0
1964,   3.204082E+00,   7.857143E-01,1.0
1965,   3.204082E+00,   8.346939E-01,1.0
1966,   3.204082E+00,   8.836735E-01,1.0
1967,   3.204082E+00,   9.326531E-01,1.0
1968,   3.204082E+00,   9.816327E-01,1.0
1969,   3.204082E+00,   1.030612E+00,1.0
1970,   3.204082E+00,   1.079592E+00,1.0
1971,   3.204082E+00,   1.128571E+00,1.0
1972,   3.204082E+00,   1.177551E+00,1.0
1973,   3.204082E+00,   1.226531E+00,1.0
1974,   3.204082E+00,   1.275510E+00,1.0
1975,   3.204082E+00,   1.324490E+00,1.0
1976,   3.204082E+00,   1.373469E+00,1.0
1977,   3.204082E+00,   1.422449E+00,1.0
1978,   3.204082E+00,   1.471429E+00,1.0
1979,   3.204082E+00,   1.520408E+00,1.0
1980,   3.204082E+00,   1.569388E+00,1.0
1981,   3.204082E+00,   1.618367E+00,1.0
1982,   3.204082E+00,   1.667347E+00,1.0
1983,   3.204082E+00,   1.716327E+00,1.0
1984,   3.204082E+00,   1.765306E+00,1.0
1985,   3.204082E+00,   1.814286E+00,1.0
1986,   3.204082E+00,   1.863265E+00,1.0
1987,   3.204082E+00,   1.912245E+00,1.0
1988,   3.204082E+00,   1.961224E+00,1.0
1989,   3.204082E+00,   2.010204E+00,1.0
1990,   3.204082E+00,   2.059184E+00,1.0
1991,   3.204082E+00,   2.108163E+00,1.0
1992,   3.204082E+00,   2.157143E+00,1.0
1993,   3.204082E+00,   2.206122E+00,1.0
1994,   3.204082E+00,   2.255102E+00,1.0
1995,   3.204082E+00,   2.304082E+00,1.0
1996,   3.204082E+00,   2.353061E+00,1.0
1997,   3.204082E+00,   2.402041E+00,1.0
1998,   3.204082E+00,   2.451020E+00,1.0
1999,   3.204082E+00,   2.500000E+00,1.0
2000,   3.283673E+00,   1.000000E-01,1.0
2001,   3.283673E+00,   1.489796E-01,1.0
2002,   3.283673E+00,   1.979592E-01,1.0
2003,   3.283673E+00,   2.469388E-01,1.0
2004,   3.283673E+00,   2.959184E-01,1.0
2005,   3.283673E+00,   3.448980E-01,1.0
2006,   3.283673E+00,   3.938776E-01,1.0
2007,   3.283673E+00,   4.428571E-01,1.0
2008,   3.283673E+00,   4.918367E-01,1.0
2009,   3.283673E+00,   5.408163E-01,1.0
2010,   3.283673E+00,   5.897959E-01,1.0
2011,   3.283673E+00,   6.387755E-01,1.0
2012,   3.283673E+00,   6.877551E-01,1.0
2013,   3.283673E+00,   7.367347E-01,1.0
2014,   3.283673E+00,   7.857143E-01,1.0
2015,   3.283673E+00,   8.346939E-01,1.0
2016,   3.283673E+00,   8.836735E-01,1.0
2017,   3.283673E+00,   9.326531E-01,1.0
2018,   3.283673E+00,   9.816327E-01,1.0
2019,   3.283673E+00,   1.030612E+00,1.0
2020,   3.283673E+00,   1.079592E+00,1.0
2021,   3.283673E+00,   1.128571E+00,1.0
2022,   3.283673E+00,   1.177551E+00,1.0
2023,   3.283673E+00,   1.226531E+00,1.0
2024,   3.283673E+00,   1.275510E+00,1.0
2025,   3.283673E+00,   1.324490E+00,1.0
2026,   3.283673E+00,   1.373469E+00,1.0
2027,   3.283673E+00,   1.422449E+00,1.0
2028,   3.283673E+00,   1.471429E+00,1.0
2029,   3.283673E+00,   1.520408E+00,1.0
2030,   3.283673E+00,   1.569388E+00,1.0
2031,   3.283673E+00,   1.618367E+00,1.0
2032,   3.283673E+00,   1.667347E+00,1.0
2033,   3.283673E+00,   1.716327E+00,1.0
2034,   3.283673E+00,   1.765306E+00,1.0
2035,   3.283673E+00,   1.814286E+00,1.0
2036,   3.283673E+00,   1.863265E+00,1.0
2037,   3.283673E+00,   1.912245E+00,1.0
2038,   3.283673E+00,   1.961224E+00,1.0
2039,   3.283673E+00,   2.010204E+00,1.0
2040,   3.283673E+00,   2.059184E+00,1.0
2041,   3.283673E+00,   2.108163E+00,1.0
2042,   3.283673E+00,   2.157143E+00,1.0
2043,   3.283673E+00,   2.206122E+00,1.0
2044,   3.283673E+00,   2.255102E+00,1.0
2045,   3.283673E+00,   2.304082E+00,1.0
2046,   3.283673E+00,   2.353061E+00,1.0
2047,   3.283673E+00,   2.402041E+00,1.0
2048,   3.283673E+00,   2.451020E+00,1.0
2049,   3.283673E+00,   2.500000E+00,1.0
2050,   3.363265E+00,   1.000000E-01,1.0
2051,   3.363265E+00,   1.489796E-01,1.0
2052,   3.363265E+00,   1.979592E-01,1.0
2053,   3.363265E+00,   2.469388E-01,1.0
2054,   3.363265E+00,   2.959184E-01,1.0
2055,   3.363265E+00,   3.448980E-01,1.0
2056,   3.363265E+00,   3.938776E-01,1.0
2057,   3.363265E+00,   4.428571E-01,1.0
2058,   3.363265E+00,   4.918367E-01,1.0
2059,   3.363265E+00,   5.408163E-01,1.0
2060,   3.363265E+00,   5.897959E-01,1.0
2061,   3.363265E+00,   6.387755E-01,1.0
2062,   3.363265E+00,   6.877551E-01,1.0
2063,   3.363265E+00,   7.367347E-01,1.0
2064,   3.363265E+00,   7.857143E-01,1.0
2065,   3.363265E+00,   8.346939E-01,1.0
2066,   3.363265E+00,   8.836735E-01,1.0
2067,   3.363265E+00,   9.326531E-01,1.0
2068,   3.363265E+00,   9.816327E-01,1.0
2069,   3.363265E+00,   1.030612E+00,1.0
2070,   3.363265E+00,   1.079592E+00,1.0
2071,   3.363265E+00,   1.128571E+00,1.0
2072,   3.363265E+00,   1.177551E+00,1.0
2073,   3.363265E+00,   1.226531E+00,1.0
2074,   3.363265E+00,   1.275510E+00,1.0
2075,   3.363265E+00,   1.324490E+00,1.0
2076,   3.363265E+00,   1.373469E+00,1.0
2077,   3.363265E+00,   1.422449E+00,1.0
2078,   3.363265E+00,   1.471429E+00,1.0
2079,   3.363265E+00,   1.520408E+00,1.0
2080,   3.363265E+00,   1.569388E+00,1.0
2081,   3.363265E+00,   1.618367E+00,1.0
2082,   3.363265E+00,   1.667347E+00,1.0
2083,   3.363265E+00,   1.716327E+00,1.0
2084,   3.363265E+00,   1.765306E+00,1.0
2085,   3.363265E+00,   1.814286E+00,1.0
2086,   3.363265E+00,   1.863265E+00,1.0
2087,   3.363265E+00,   1.912245E+00,1.0
2088,   3.363265E+00,   1.961224E+00,1.0
2089,   3.363265E+00,   2.010204E+00,1.0
2090,   3.363265E+00,   2.059184E+00,1.0
2091,   3.363265E+00,   2.108163E+00,1.0
2092,   3.363265E+00,   2.157143E+00,1.0
2093,   3.363265E+00,   2.206122E+00,1.0
2094,   3.363265E+00,   2.255102E+00,1.0
2095,   3.363265E+00,   2.304082E+00,1.0
2096,   3.363265E+00,   2.353061E+00,1.0
2097,   3.363265E+00,   2.402041E+00,1.0
2098,   3.363265E+00,   2.451020E+00,1.0
2099,   3.363265E+00,   2.500000E+00,1.0
2100,   3.442857E+00,   1.000000E-01,1.0
2101,   3.442857E+00,   1.489796E-01,1.0
2102,   3.442857E+00,   1.979592E-01,1.0
2103,   3.442857E+00,   2.469388E-01,1.0
2104,   3.442857E+00,   2.959184E-01,1.0
2105,   3.442857E+00,   3.448980E-01,1.0
2106,   3.442857E+00,   3.938776E-01,1.0
2107,   3.442857E+00,   4.428571E-01,1.0
2108,   3.442857E+00,   4.918367E-01,1.0
2109,   3.442857E+00,   5.408163E-01,1.0
2110,   3.442857E+00,   5.897959E-01,1.0
2111,   3.442857E+00,   6.387755E-01,1.0
2112,   3.442857E+00,   6.877551E-01,1.0
2113,   3.442857E+00,   7.367347E-01,1.0
2114,   3.442857E+00,   7.857143E-01,1.0
2115,   3.442857E+00,   8.346939E-01,1.0
2116,   3.442857E+00,   8.836735E-01,1.0
2117,   3.442857E+00,   9.326531E-01,1.0
2118,   3.442857E+00,   9.816327E-01,1.0
2119,   3.442857E+00,   1.030612E+00,1.0
2120,   3.442857E+00,   1.079592E+00,1.0
2121,   3.442857E+00,   1.128571E+00,1.0
2122,   3.442857E+00,   1.177551E+00,1.0
2123,   3.442857E+00,   1.226531E+00,1.0
2124,   3.442857E+00,   1.275510E+00,1.0
2125,   3.442857E+00,   1.324490E+00,1.0
2126,   3.442857E+00,   1.373469E+00,1.0
2127,   3.442857E+00,   1.422449E+00,1.0
2128,   3.442857E+00,   1.471429E+00,1.0
2129,   3.442857E+00,   1.520408E+00,1.0
2130,   3.442857E+00,   1.569388E+00,1.0
2131,   3.442857E+00,   1.618367E+00,1.0
2132,   3.442857E+00,   1.667347E+00,1.0
2133,   3.442857E+00,   1.716327E+00,1.0
2134,   3.442857E+00,   1.765306E+00,1.0
2135,   3.442857E+00,   1.814286E+00,1.0
2136,   3.442857E+00,   1.863265E+00,1.0
2137,   3.442857E+00,   1.912245E+00,1.0
2138,   3.442857E+00,   1.961224E+00,1.0
2139,   3.442857E+00,   2.010204E+00,1.0
2140,   3.442857E+00,   2.059184E+00,1.0
2141,   3.442857E+00,   2.108163E+00,1.0
2142,   3.442857E+00,   2.157143E+00,1.0
2143,   3.442857E+00,   2.206122E+00,1.0
2144,   3.442857E+00,   2.255102E+00,1.0
2145,   3.442857E+00,   2.304082E+00,1.0
2146,   3.442857E+00,   2.353061E+00,1.0
2147,   3.442857E+00,   2.402041E+00,1.0
2148,   3.442857E+00,   2.451020E+00,1.0
2149,   3.442857E+00,   2.500000E+00,1.0
2150,   3.522449E+00,   1.000000E-01,1.0
2151,   3.522449E+00,   1.489796E-01,1.0
2152,   3.522449E+00,   1.979592E-01,1.0
2153,   3.522449E+00,   2.469388E-01,1.0
2154,   3.522449E+00,   2.959184E-01,1.0
2155,   3.522449E+00,   3.448980E-01,1.0
2156,   3.522449E+00,   3.938776E-01,1.0
2157,   3.522449E+00,   4.428571E-01,1.0
2158,   3.522449E+00,   4.918367E-01,1.0
2159,   3.522449E+00,   5.408163E-01,1.0
2160,   3.522449E+00,   5.897959E-01,1.0
2161,   3.522449E+00,   6.387755E-01,1.0
2162,   3.522449E+00,   6.877551E-01,1.0
2163,   3.522449E+00,   7.367347E-01,1.0
2164,   3.522449E+00,   7.857143E-01,1.0
2165,   3.522449E+00,   8.346939E-01,1.0
2166,   3.522449E+00,   8.836735E-01,1.0
2167,   3.522449E+00,   9.326531E-01,1.0
2168,   3.522449E+00,   9.816327E-01,1.0
2169,   3.522449E+00,   1.030612E+00,1.0
2170,   3.522449E+00,   1.079592E+00,1.0
2171,   3.522449E+00,   1.128571E+00,1.0
2172,   3.522449E+00,   1.177551E+00,1.0
2173,   3.522449E+00,   1.226531E+00,1.0
2174,   3.522449E+00,   1.275510E+00,1.0
2175,   3.522449E+00,   1.324490E+00,1.0
2176,   3.522449E+00,   1.373469E+00,1.0
2177,   3.522449E+00,   1.422449E+00,1.0
2178,   3.522449E+00,   1.471429E+00,1.0
2179,   3.522449E+00,   1.520408E+00,1.0
2180,   3.522449E+00,   1.569388E+00,1.0
2181,   3.522449E+00,   1.618367E+00,1.0
2182,   3.522449E+00,   1.667347E+00,1.0
2183,   3.522449E+00,   1.716327E+00,1.0
2184,   3.522449E+00,   1.765306E+00,1.0
2185,   3.522449E+00,   1.814286E+00,1.0
2186,   3.522449E+00,   1.863265E+00,1.0
2187,   3.522449E+00,   1.912245E+00,1.0
2188,   3.522449E+00,   1.961224E+00,1.0
2189,   3.522449E+00,   2.010204E+00,1.0
2190,   3.522449E+00,   2.059184E+00,1.0
2191,   3.522449E+00,   2.108163E+00,1.0
2192,   3.522449E+00,   2.157143E+00,1.0
2193,   3.522449E+00,   2.206122E+00,1.0
2194,   3.522449E+00,   2.255102E+00,1.0
2195,   3.522449E+00,   2.304082E+00,1.0
2196,   3.522449E+00,   2.353061E+00,1.0
2197,   3.522449E+00,   2.402041E+00,1.0
2198,   3.522449E+00,   2.451020E+00,1.0
2199,   3.522449E+00,   2.500000E+00,1.0
2200,   3.602041E+00,   1.000000E-01,1.0
2201,   3.602041E+00,   1.489796E-01,1.0
2202,   3.602041E+00,   1.979592E-01,1.0
2203,   3.602041E+00,   2.469388E-01,1.0
2204,   3.602041E+00,   2.959184E-01,1.0
2205,   3.602041E+00,   3.448980E-01,1.0
2206,   3.602041E+00,   3.938776E-01,1.0
2207,   3.602041E+00,   4.428571E-01,1.0
2208,   3.602041E+00,   4.918367E-01,1.0
2209,   3.602041E+00,   5.408163E-01,1.0
2210,   3.602041E+00,   5.897959E-01,1.0
2211,   3.602041E+00,   6.387755E-01,1.0
2212,   3.602041E+00,   6.877551E-01,1.0
2213,   3.602041E+00,   7.367347E-01,1.0
2214,   3.602041E+00,   7.857143E-01,1.0
2215,   3.602041E+00,   8.346939E-01,1.0
2216,   3.602041E+00,   8.836735E-01,1.0
2217,   3.602041E+00,   9.326531E-01,1.0
2218,   3.602041E+00,   9.816327E-01,1.0
2219,   3.602041E+00,   1.030612E+00,1.0
2220,   3.602041E+00,   1.079592E+00,1.0
2221,   3.602041E+00,   1.128571E+00,1.0
2222,   3.602041E+00,   1.177551E+00,1.0
2223,   3.602041E+00,   1.226531E+00,1.0
2224,   3.602041E+00,   1.275510E+00,1.0
2225,   3.602041E+00,   1.324490E+00,1.0
2226,   3.602041E+00,   1.373469E+00,1.0
2227,   3.602041E+00,   1.422449E+00,1.0
2228,   3.602041E+00,   1.471429E+00,1.0
2229,   3.602041E+00,   1.520408E+00,1.0
2230,   3.602041E+00,   1.569388E+00,1.0
2231,   3.602041E+00,   1.618367E+00,1.0
2232,   3.602041E+00,   1.667347E+00,1.0
2233,   3.602041E+00,   1.716327E+00,1.0
2234,   3.602041E+00,   1.765306E+00,1.0
2235,   3.602041E+00,   1.814286E+00,1.0
2236,   3.602041E+00,   1.863265E+00,1.0
2237,   3.602041E+00,   1.912245E+00,1.0
2238,   3.602041E+00,   1.961224E+00,1.0
2239,   3.602041E+00,   2.010204E+00,1.0
2240,   3.602041E+00,   2.059184E+00,1.0
2241,   3.602041E+00,   2.108163E+00,1.0
2242,   3.602041E+00,   2.157143E+00,1.0
2243,   3.602041E+00,   2.206122E+00,1.0
2244,   3.602041E+00,   2.255102E+00,1.0
2245,   3.602041E+00,   2.304082E+00,1.0
2246,   3.602041E+00,   2.353061E+00,1.0
2247,   3.602041E+00,   2.402041E+00,1.0
2248,   3.602041E+00,   2.451020E+00,1.0
2249,   3.602041E+00,   2.500000E+00,1.0
2250,   3.681633E+00,   1.000000E-01,1.0
2251,   3.681633E+00,   1.489796E-01,1.0
2252,   3.681633E+00,   1.979592E-01,1.0
2253,   3.681633E+00,   2.469388E-01,1.0
2254,   3.681633E+00,   2.959184E-01,1.0
2255,   3.681633E+00,   3.448980E-01,1.0
2256,   3.681633E+00,   3.938776E-01,1.0
2257,   3.681633E+00,   4.428571E-01,1.0
2258,   3.681633E+00,   4.918367E-01,1.0
2259,   3.681633E+00,   5.408163E-01,1.0
2260,   3.681633E+00,   5.897959E-01,1.0
2261,   3.681633E+00,   6.387755E-01,1.0
2262,   3.681633E+00,   6.877551E-01,1.0
2263,   3.681633E+00,   7.367347E-01,1.0
2264,   3.681633E+00,   7.857143E-01,1.0
2265,   3.681633E+00,   8.346939E-01,1.0
2266,   3.681633E+00,   8.836735E-01,1.0
2267,   3.681633E+00,   9.326531E-01,1.0
2268,   3.681633E+00,   9.816327E-01,1.0
2269,   3.681633E+00,   1.030612E+00,1.0
2270,   3.681633E+00,   1.079592E+00,1.0
2271,   3.681633E+00,   1.128571E+00,1.0
2272,   3.681633E+00,   1.177551E+00,1.0
