  STREAM OBSERVATION OUTPUT
    TIME      SFR-NODE  SFR-CONCENTRATION    FLOWGW          GW-CONC
    2794.904         24       0.4575592E-02       -95.29325           0.1589436E-01
    2794.904         25       0.4728605E-02       -95.61926           0.1589419E-01
    2794.904         26       0.4879663E-02       -95.55796           0.1589434E-01
    2794.904         27       0.5028005E-02       -95.04072           0.1589448E-01
    2794.904         28       0.5172872E-02       -94.04626           0.1589460E-01
    2794.904         29       0.5313463E-02       -92.52023           0.1589468E-01
    2794.904         30       0.5449004E-02       -90.43997           0.1589512E-01
    2794.904         31       0.5578674E-02       -87.72271           0.1589569E-01
    2794.904         32       0.5701595E-02       -84.29388           0.1589559E-01
    2794.904         33       0.5816887E-02       -80.06320           0.1589539E-01
    2794.904         34       0.5923616E-02       -74.87081           0.1589543E-01
    2794.904         35       0.6020788E-02       -68.53194           0.1589510E-01
    2794.904         36       0.6107399E-02       -60.80329           0.1589456E-01
    2794.904         37       0.6182486E-02       -51.34241           0.1589440E-01
    2794.904         38       0.6245209E-02       -39.67520           0.1589471E-01
    2794.904         39       0.6296441E-02       -27.08470           0.1589460E-01
    2794.904         40       0.6225362E-02        0.000000           0.1000000E+31
    2879.598          1       0.3539380E-03       -119.3370           0.1589490E-01
    2879.598          2       0.6952839E-03       -119.5864           0.1589491E-01
    2879.598          3       0.1022099E-02       -119.1550           0.1589492E-01
    2879.598          4       0.1333502E-02       -118.2719           0.1589493E-01
    2879.598          5       0.1628350E-02       -116.8312           0.1589494E-01
    2879.598          6       0.1905789E-02       -114.8723           0.1589494E-01
    2879.598          7       0.2165270E-02       -112.4420           0.1589529E-01
    2879.598          8       0.2406760E-02       -109.6604           0.1589475E-01
    2879.598          9       0.2630649E-02       -106.6422           0.1589511E-01
    2879.598         10       0.2838050E-02       -103.6098           0.1589510E-01
    2879.598         11       0.3030807E-02       -100.8240           0.1589505E-01
    2879.598         12       0.3210819E-02       -98.36002           0.1589501E-01
    2879.598         13       0.3380197E-02       -96.34942           0.1589495E-01
    2879.598         14       0.3540671E-02       -94.72261           0.1589493E-01
    2879.598         15       0.3693828E-02       -93.48280           0.1589493E-01
    2879.598         16       0.3841147E-02       -92.63317           0.1589493E-01
    2879.598         17       0.3983909E-02       -92.14964           0.1589476E-01
    2879.598         18       0.4123242E-02       -91.99449           0.1589477E-01
    2879.598         19       0.4260065E-02       -92.12421           0.1589485E-01
    2879.598         20       0.4395145E-02       -92.49990           0.1589493E-01
    2879.598         21       0.4529115E-02       -93.08915           0.1589500E-01
    2879.598         22       0.4662589E-02       -93.89489           0.1589509E-01
    2879.598         23       0.4795548E-02       -94.69073           0.1589484E-01
    2879.598         24       0.4927522E-02       -95.29325           0.1589436E-01
    2879.598         25       0.5057844E-02       -95.61926           0.1589419E-01
    2879.598         26       0.5185617E-02       -95.55796           0.1589435E-01
    2879.598         27       0.5309821E-02       -95.04072           0.1589448E-01
    2879.598         28       0.5429451E-02       -94.04626           0.1589460E-01
    2879.598         29       0.5543467E-02       -92.52023           0.1589468E-01
    2879.598         30       0.5650865E-02       -90.43997           0.1589512E-01
    2879.598         31       0.5750553E-02       -87.72271           0.1589570E-01
    2879.598         32       0.5841410E-02       -84.29388           0.1589559E-01
    2879.598         33       0.5922278E-02       -80.06320           0.1589539E-01
    2879.598         34       0.5991891E-02       -74.87081           0.1589543E-01
    2879.598         35       0.6048869E-02       -68.53194           0.1589510E-01
    2879.598         36       0.6091741E-02       -60.80329           0.1589456E-01
    2879.598         37       0.6118972E-02       -51.34241           0.1589440E-01
    2879.598         38       0.6129006E-02       -39.67520           0.1589471E-01
    2879.598         39       0.6122994E-02       -27.08470           0.1589460E-01
    2879.598         40       0.6209728E-02        0.000000           0.1000000E+31
    2964.292          1       0.2460689E-03       -119.3370           0.1589490E-01
    2964.292          2       0.4925993E-03       -119.5864           0.1589491E-01
    2964.292          3       0.7373085E-03       -119.1550           0.1589492E-01
    2964.292          4       0.9787306E-03       -118.2719           0.1589493E-01
    2964.292          5       0.1215211E-02       -116.8312           0.1589494E-01
    2964.292          6       0.1445352E-02       -114.8723           0.1589495E-01
    2964.292          7       0.1668008E-02       -112.4420           0.1589528E-01
    2964.292          8       0.1882404E-02       -109.6604           0.1589475E-01
    2964.292          9       0.2088207E-02       -106.6422           0.1589510E-01
    2964.292         10       0.2285581E-02       -103.6098           0.1589510E-01
    2964.292         11       0.2475277E-02       -100.8240           0.1589505E-01
    2964.292         12       0.2658152E-02       -98.36002           0.1589501E-01
    2964.292         13       0.2835276E-02       -96.34942           0.1589495E-01
    2964.292         14       0.3007509E-02       -94.72261           0.1589493E-01
    2964.292         15       0.3175656E-02       -93.48280           0.1589493E-01
    2964.292         16       0.3340497E-02       -92.63317           0.1589493E-01
    2964.292         17       0.3502728E-02       -92.14964           0.1589476E-01
    2964.292         18       0.3662935E-02       -91.99449           0.1589477E-01
    2964.292         19       0.3821608E-02       -92.12421           0.1589485E-01
    2964.292         20       0.3979167E-02       -92.49990           0.1589493E-01
    2964.292         21       0.4135958E-02       -93.08915           0.1589501E-01
    2964.292         22       0.4292328E-02       -93.89489           0.1589509E-01
    2964.292         23       0.4448218E-02       -94.69073           0.1589484E-01
    2964.292         24       0.4603247E-02       -95.29325           0.1589436E-01
    2964.292         25       0.4756918E-02       -95.61926           0.1589419E-01
    2964.292         26       0.4908563E-02       -95.55796           0.1589435E-01
    2964.292         27       0.5057422E-02       -95.04072           0.1589448E-01
    2964.292         28       0.5202733E-02       -94.04626           0.1589460E-01
    2964.292         29       0.5343697E-02       -92.52023           0.1589468E-01
    2964.292         30       0.5479535E-02       -90.43997           0.1589512E-01
    2964.292         31       0.5609424E-02       -87.72271           0.1589570E-01
    2964.292         32       0.5732484E-02       -84.29388           0.1589559E-01
    2964.292         33       0.5847833E-02       -80.06320           0.1589539E-01
    2964.292         34       0.5954530E-02       -74.87081           0.1589543E-01
    2964.292         35       0.6051578E-02       -68.53194           0.1589510E-01
    2964.292         36       0.6137968E-02       -60.80329           0.1589456E-01
    2964.292         37       0.6212728E-02       -51.34241           0.1589440E-01
    2964.292         38       0.6275013E-02       -39.67520           0.1589471E-01
    2964.292         39       0.6325684E-02       -27.08470           0.1589460E-01
    2964.292         40       0.6224329E-02        0.000000           0.1000000E+31
    3048.987          1       0.3536142E-03       -119.3370           0.1589490E-01
    3048.987          2       0.6943587E-03       -119.5864           0.1589491E-01
    3048.987          3       0.1020339E-02       -119.1550           0.1589492E-01
    3048.987          4       0.1330713E-02       -118.2719           0.1589493E-01
    3048.987          5       0.1624379E-02       -116.8312           0.1589494E-01
    3048.987          6       0.1900515E-02       -114.8723           0.1589494E-01
    3048.987          7       0.2158605E-02       -112.4420           0.1589529E-01
    3048.987          8       0.2398645E-02       -109.6604           0.1589475E-01
    3048.987          9       0.2621052E-02       -106.6422           0.1589510E-01
    3048.987         10       0.2826960E-02       -103.6098           0.1589510E-01
    3048.987         11       0.3018234E-02       -100.8240           0.1589505E-01
    3048.987         12       0.3196787E-02       -98.36002           0.1589501E-01
    3048.987         13       0.3364746E-02       -96.34942           0.1589495E-01
    3048.987         14       0.3523850E-02       -94.72261           0.1589493E-01
    3048.987         15       0.3675694E-02       -93.48280           0.1589493E-01
    3048.987         16       0.3821765E-02       -92.63317           0.1589493E-01
    3048.987         17       0.3963348E-02       -92.14964           0.1589476E-01
    3048.987         18       0.4101574E-02       -91.99449           0.1589477E-01
    3048.987         19       0.4237364E-02       -92.12421           0.1589485E-01
    3048.987         20       0.4371486E-02       -92.49990           0.1589493E-01
    3048.987         21       0.4504575E-02       -93.08915           0.1589501E-01
    3048.987         22       0.4637242E-02       -93.89489           0.1589509E-01
    3048.987         23       0.4769467E-02       -94.69073           0.1589484E-01
    3048.987         24       0.4900781E-02       -95.29325           0.1589436E-01
    3048.987         25       0.5030515E-02       -95.61926           0.1589419E-01
    3048.987         26       0.5157771E-02       -95.55796           0.1589435E-01
    3048.987         27       0.5281529E-02       -95.04072           0.1589448E-01
    3048.987         28       0.5400787E-02       -94.04626           0.1589460E-01
    3048.987         29       0.5514503E-02       -92.52023           0.1589468E-01
    3048.987         30       0.5621677E-02       -90.43997           0.1589512E-01
    3048.987         31       0.5721217E-02       -87.72271           0.1589570E-01
    3048.987         32       0.5812007E-02       -84.29388           0.1589559E-01
    3048.987         33       0.5892891E-02       -80.06320           0.1589539E-01
    3048.987         34       0.5962608E-02       -74.87081           0.1589543E-01
    3048.987         35       0.6019781E-02       -68.53194           0.1589510E-01
    3048.987         36       0.6062947E-02       -60.80329           0.1589456E-01
    3048.987         37       0.6090577E-02       -51.34241           0.1589440E-01
    3048.987         38       0.6101121E-02       -39.67520           0.1589471E-01
    3048.987         39       0.6095742E-02       -27.08470           0.1589460E-01
    3048.987         40       0.6210722E-02        0.000000           0.1000000E+31
    3133.681          1       0.2463918E-03       -119.3370           0.1589490E-01
    3133.681          2       0.4935207E-03       -119.5864           0.1589491E-01
    3133.681          3       0.7390598E-03       -119.1550           0.1589492E-01
    3133.681          4       0.9815017E-03       -118.2719           0.1589493E-01
    3133.681          5       0.1219154E-02       -116.8312           0.1589494E-01
    3133.681          6       0.1450582E-02       -114.8723           0.1589494E-01
    3133.681          7       0.1674610E-02       -112.4420           0.1589529E-01
    3133.681          8       0.1890433E-02       -109.6604           0.1589475E-01
    3133.681          9       0.2097691E-02       -106.6422           0.1589510E-01
    3133.681         10       0.2296528E-02       -103.6098           0.1589510E-01
    3133.681         11       0.2487672E-02       -100.8240           0.1589505E-01
    3133.681         12       0.2671967E-02       -98.36002           0.1589501E-01
    3133.681         13       0.2850469E-02       -96.34942           0.1589495E-01
    3133.681         14       0.3024026E-02       -94.72261           0.1589493E-01
    3133.681         15       0.3193437E-02       -93.48280           0.1589493E-01
    3133.681         16       0.3359474E-02       -92.63317           0.1589493E-01
    3133.681         17       0.3522831E-02       -92.14964           0.1589476E-01
    3133.681         18       0.3684088E-02       -91.99449           0.1589477E-01
    3133.681         19       0.3843734E-02       -92.12421           0.1589485E-01
    3133.681         20       0.4002191E-02       -92.49990           0.1589493E-01
    3133.681         21       0.4159801E-02       -93.08915           0.1589501E-01
    3133.681         22       0.4316914E-02       -93.89489           0.1589509E-01
    3133.681         23       0.4473472E-02       -94.69073           0.1589484E-01
    3133.681         24       0.4629095E-02       -95.29325           0.1589436E-01
    3133.681         25       0.4783287E-02       -95.61926           0.1589419E-01
    3133.681         26       0.4935381E-02       -95.55796           0.1589435E-01
    3133.681         27       0.5084616E-02       -95.04072           0.1589448E-01
    3133.681         28       0.5230232E-02       -94.04626           0.1589460E-01
    3133.681         29       0.5371426E-02       -92.52023           0.1589468E-01
    3133.681         30       0.5507420E-02       -90.43997           0.1589512E-01
    3133.681         31       0.5637388E-02       -87.72271           0.1589570E-01
    3133.681         32       0.5760446E-02       -84.29388           0.1589559E-01
    3133.681         33       0.5875711E-02       -80.06320           0.1589539E-01
    3133.681         34       0.5982235E-02       -74.87081           0.1589543E-01
    3133.681         35       0.6079020E-02       -68.53194           0.1589510E-01
    3133.681         36       0.6165049E-02       -60.80329           0.1589456E-01
    3133.681         37       0.6239344E-02       -51.34241           0.1589440E-01
    3133.681         38       0.6301052E-02       -39.67520           0.1589471E-01
    3133.681         39       0.6351023E-02       -27.08470           0.1589460E-01
    3133.681         40       0.6223374E-02        0.000000           0.1000000E+31
    3218.375          1       0.3532923E-03       -119.3370           0.1589490E-01
    3218.375          2       0.6934410E-03       -119.5864           0.1589491E-01
    3218.375          3       0.1018596E-02       -119.1550           0.1589492E-01
    3218.375          4       0.1327959E-02       -118.2719           0.1589493E-01
    3218.375          5       0.1620465E-02       -116.8312           0.1589494E-01
    3218.375          6       0.1895329E-02       -114.8723           0.1589494E-01
    3218.375          7       0.2152065E-02       -112.4420           0.1589529E-01
    3218.375          8       0.2390701E-02       -109.6604           0.1589475E-01
    3218.375          9       0.2611679E-02       -106.6422           0.1589510E-01
    3218.375         10       0.2816155E-02       -103.6098           0.1589510E-01
    3218.375         11       0.3006014E-02       -100.8240           0.1589505E-01
    3218.375         12       0.3183186E-02       -98.36002           0.1589501E-01
    3218.375         13       0.3349809E-02       -96.34942           0.1589495E-01
    3218.375         14       0.3507632E-02       -94.72261           0.1589493E-01
    3218.375         15       0.3658261E-02       -93.48280           0.1589493E-01
    3218.375         16       0.3803185E-02       -92.63317           0.1589493E-01
    3218.375         17       0.3943696E-02       -92.14964           0.1589476E-01
    3218.375         18       0.4080927E-02       -91.99449           0.1589477E-01
    3218.375         19       0.4215801E-02       -92.12421           0.1589485E-01
    3218.375         20       0.4349086E-02       -92.49990           0.1589493E-01
    3218.375         21       0.4481416E-02       -93.08915           0.1589501E-01
    3218.375         22       0.4613402E-02       -93.89489           0.1589509E-01
    3218.375         23       0.4745023E-02       -94.69073           0.1589484E-01
    3218.375         24       0.4875807E-02       -95.29325           0.1589436E-01
    3218.375         25       0.5005084E-02       -95.61926           0.1589419E-01
    3218.375         26       0.5131956E-02       -95.55796           0.1589435E-01
    3218.375         27       0.5255404E-02       -95.04072           0.1589448E-01
    3218.375         28       0.5374423E-02       -94.04626           0.1589460E-01
    3218.375         29       0.5487974E-02       -92.52023           0.1589468E-01
    3218.375         30       0.5595058E-02       -90.43997           0.1589512E-01
    3218.375         31       0.5694585E-02       -87.72271           0.1589570E-01
    3218.375         32       0.5785442E-02       -84.29388           0.1589559E-01
    3218.375         33       0.5866475E-02       -80.06320           0.1589539E-01
    3218.375         34       0.5936428E-02       -74.87081           0.1589543E-01
    3218.375         35       0.5993929E-02       -68.53194           0.1589510E-01
    3218.375         36       0.6037519E-02       -60.80329           0.1589456E-01
    3218.375         37       0.6065676E-02       -51.34241           0.1589440E-01
    3218.375         38       0.6076859E-02       -39.67520           0.1589471E-01
    3218.375         39       0.6072242E-02       -27.08470           0.1589460E-01
    3218.375         40       0.6211640E-02        0.000000           0.1000000E+31
    3303.069          1       0.2467127E-03       -119.3370           0.1589490E-01
    3303.069          2       0.4944348E-03       -119.5864           0.1589491E-01
    3303.069          3       0.7407933E-03       -119.1550           0.1589492E-01
    3303.069          4       0.9842389E-03       -118.2719           0.1589493E-01
    3303.069          5       0.1223040E-02       -116.8312           0.1589494E-01
    3303.069          6       0.1455726E-02       -114.8723           0.1589494E-01
    3303.069          7       0.1681088E-02       -112.4420           0.1589529E-01
    3303.069          8       0.1898293E-02       -109.6604           0.1589475E-01
    3303.069          9       0.2106954E-02       -106.6422           0.1589510E-01
    3303.069         10       0.2307192E-02       -103.6098           0.1589510E-01
    3303.069         11       0.2499718E-02       -100.8240           0.1589505E-01
    3303.069         12       0.2685357E-02       -98.36002           0.1589501E-01
    3303.069         13       0.2865154E-02       -96.34942           0.1589495E-01
    3303.069         14       0.3039948E-02       -94.72261           0.1589493E-01
    3303.069         15       0.3210528E-02       -93.48280           0.1589493E-01
    3303.069         16       0.3377662E-02       -92.63317           0.1589493E-01
    3303.069         17       0.3542039E-02       -92.14964           0.1589476E-01
    3303.069         18       0.3704237E-02       -91.99449           0.1589477E-01
    3303.069         19       0.3864744E-02       -92.12421           0.1589485E-01
    3303.069         20       0.4023980E-02       -92.49990           0.1589493E-01
    3303.069         21       0.4182290E-02       -93.08915           0.1589501E-01
    3303.069         22       0.4340023E-02       -93.89489           0.1589509E-01
    3303.069         23       0.4497125E-02       -94.69073           0.1589484E-01
    3303.069         24       0.4653215E-02       -95.29325           0.1589436E-01
    3303.069         25       0.4807802E-02       -95.61926           0.1589419E-01
    3303.069         26       0.4960216E-02       -95.55796           0.1589435E-01
    3303.069         27       0.5109700E-02       -95.04072           0.1589448E-01
    3303.069         28       0.5255492E-02       -94.04626           0.1589460E-01
    3303.069         29       0.5396788E-02       -92.52023           0.1589468E-01
    3303.069         30       0.5532810E-02       -90.43997           0.1589512E-01
    3303.069         31       0.5662728E-02       -87.72271           0.1589570E-01
    3303.069         32       0.5785658E-02       -84.29388           0.1589559E-01
    3303.069         33       0.5900712E-02       -80.06320           0.1589539E-01
    3303.069         34       0.6006940E-02       -74.87081           0.1589543E-01
    3303.069         35       0.6103338E-02       -68.53194           0.1589510E-01
    3303.069         36       0.6188883E-02       -60.80329           0.1589456E-01
    3303.069         37       0.6262593E-02       -51.34241           0.1589440E-01
    3303.069         38       0.6323603E-02       -39.67520           0.1589471E-01
    3303.069         39       0.6372756E-02       -27.08470           0.1589460E-01
    3303.069         40       0.6222492E-02        0.000000           0.1000000E+31
    3387.763          1       0.3529723E-03       -119.3370           0.1589490E-01
    3387.763          2       0.6925306E-03       -119.5864           0.1589491E-01
    3387.763          3       0.1016871E-02       -119.1550           0.1589492E-01
    3387.763          4       0.1325239E-02       -118.2719           0.1589493E-01
    3387.763          5       0.1616607E-02       -116.8312           0.1589494E-01
    3387.763          6       0.1890228E-02       -114.8723           0.1589494E-01
    3387.763          7       0.2145649E-02       -112.4420           0.1589529E-01
    3387.763          8       0.2382925E-02       -109.6604           0.1589475E-01
    3387.763          9       0.2602525E-02       -106.6422           0.1589510E-01
    3387.763         10       0.2805630E-02       -103.6098           0.1589510E-01
    3387.763         11       0.2994141E-02       -100.8240           0.1589505E-01
    3387.763         12       0.3170005E-02       -98.36002           0.1589501E-01
    3387.763         13       0.3335372E-02       -96.34942           0.1589495E-01
    3387.763         14       0.3492002E-02       -94.72261           0.1589493E-01
    3387.763         15       0.3641507E-02       -93.48280           0.1589493E-01
    3387.763         16       0.3785383E-02       -92.63317           0.1589493E-01
    3387.763         17       0.3924925E-02       -92.14964           0.1589476E-01
    3387.763         18       0.4061267E-02       -91.99449           0.1589477E-01
    3387.763         19       0.4195336E-02       -92.12421           0.1589485E-01
    3387.763         20       0.4327896E-02       -92.49990           0.1589493E-01
    3387.763         21       0.4459584E-02       -93.08915           0.1589501E-01
    3387.763         22       0.4591007E-02       -93.89489           0.1589509E-01
    3387.763         23       0.4722144E-02       -94.69073           0.1589484E-01
    3387.763         24       0.4852520E-02       -95.29325           0.1589436E-01
    3387.763         25       0.4981463E-02       -95.61926           0.1589419E-01
    3387.763         26       0.5108075E-02       -95.55796           0.1589435E-01
    3387.763         27       0.5231334E-02       -95.04072           0.1589448E-01
    3387.763         28       0.5350238E-02       -94.04626           0.1589460E-01
    3387.763         29       0.5463746E-02       -92.52023           0.1589468E-01
    3387.763         30       0.5570862E-02       -90.43997           0.1589512E-01
    3387.763         31       0.5670498E-02       -87.72271           0.1589570E-01
    3387.763         32       0.5761541E-02       -84.29388           0.1589559E-01
    3387.763         33       0.5842843E-02       -80.06320           0.1589539E-01
    3387.763         34       0.5913149E-02       -74.87081           0.1589543E-01
    3387.763         35       0.5971093E-02       -68.53194           0.1589510E-01
    3387.763         36       0.6015221E-02       -60.80329           0.1589456E-01
    3387.763         37       0.6044019E-02       -51.34241           0.1589440E-01
    3387.763         38       0.6055952E-02       -39.67520           0.1589471E-01
    3387.763         39       0.6052205E-02       -27.08470           0.1589460E-01
    3387.763         40       0.6212487E-02        0.000000           0.1000000E+31
    3472.457          1       0.2470317E-03       -119.3370           0.1589490E-01
    3472.457          2       0.4953415E-03       -119.5864           0.1589491E-01
    3472.457          3       0.7425094E-03       -119.1550           0.1589492E-01
    3472.457          4       0.9869426E-03       -118.2719           0.1589493E-01
    3472.457          5       0.1226870E-02       -116.8312           0.1589494E-01
    3472.457          6       0.1460784E-02       -114.8723           0.1589494E-01
    3472.457          7       0.1687444E-02       -112.4420           0.1589529E-01
    3472.457          8       0.1905987E-02       -109.6604           0.1589475E-01
    3472.457          9       0.2116000E-02       -106.6422           0.1589510E-01
    3472.457         10       0.2317580E-02       -103.6098           0.1589510E-01
    3472.457         11       0.2511421E-02       -100.8240           0.1589505E-01
    3472.457         12       0.2698332E-02       -98.36002           0.1589501E-01
    3472.457         13       0.2879346E-02       -96.34942           0.1589495E-01
    3472.457         14       0.3055290E-02       -94.72261           0.1589493E-01
    3472.457         15       0.3226949E-02       -93.48280           0.1589493E-01
    3472.457         16       0.3395085E-02       -92.63317           0.1589493E-01
    3472.457         17       0.3560381E-02       -92.14964           0.1589476E-01
    3472.457         18       0.3723416E-02       -91.99449           0.1589477E-01
    3472.457         19       0.3884676E-02       -92.12421           0.1589485E-01
    3472.457         20       0.4044582E-02       -92.49990           0.1589493E-01
    3472.457         21       0.4203478E-02       -93.08915           0.1589501E-01
    3472.457         22       0.4361717E-02       -93.89489           0.1589509E-01
    3472.457         23       0.4519246E-02       -94.69073           0.1589484E-01
    3472.457         24       0.4675688E-02       -95.29325           0.1589436E-01
    3472.457         25       0.4830551E-02       -95.61926           0.1589419E-01
    3472.457         26       0.4983168E-02       -95.55796           0.1589435E-01
    3472.457         27       0.5132782E-02       -95.04072           0.1589448E-01
    3472.457         28       0.5278632E-02       -94.04626           0.1589460E-01
    3472.457         29       0.5419914E-02       -92.52023           0.1589468E-01
    3472.457         30       0.5555847E-02       -90.43997           0.1589512E-01
    3472.457         31       0.5685601E-02       -87.72271           0.1589570E-01
    3472.457         32       0.5808290E-02       -84.29388           0.1589559E-01
    3472.457         33       0.5923021E-02       -80.06320           0.1589539E-01
    3472.457         34       0.6028842E-02       -74.87081           0.1589543E-01
    3472.457         35       0.6124744E-02       -68.53194           0.1589510E-01
    3472.457         36       0.6209700E-02       -60.80329           0.1589456E-01
    3472.457         37       0.6282719E-02       -51.34241           0.1589440E-01
    3472.457         38       0.6342930E-02       -39.67520           0.1589471E-01
    3472.457         39       0.6391164E-02       -27.08470           0.1589460E-01
    3472.457         40       0.6221679E-02        0.000000           0.1000000E+31
    3557.151          1       0.3526543E-03       -119.3370           0.1589490E-01
    3557.151          2       0.6916276E-03       -119.5864           0.1589491E-01
    3557.151          3       0.1015164E-02       -119.1550           0.1589492E-01
    3557.151          4       0.1322552E-02       -118.2719           0.1589493E-01
    3557.151          5       0.1612805E-02       -116.8312           0.1589494E-01
    3557.151          6       0.1885211E-02       -114.8723           0.1589494E-01
    3557.151          7       0.2139353E-02       -112.4420           0.1589529E-01
    3557.151          8       0.2375313E-02       -109.6604           0.1589475E-01
    3557.151          9       0.2593587E-02       -106.6422           0.1589510E-01
    3557.151         10       0.2795378E-02       -103.6098           0.1589510E-01
    3557.151         11       0.2982606E-02       -100.8240           0.1589505E-01
    3557.151         12       0.3157234E-02       -98.36002           0.1589501E-01
    3557.151         13       0.3321423E-02       -96.34942           0.1589495E-01
    3557.151         14       0.3476944E-02       -94.72261           0.1589493E-01
    3557.151         15       0.3625414E-02       -93.48280           0.1589493E-01
    3557.151         16       0.3768335E-02       -92.63317           0.1589493E-01
    3557.151         17       0.3907005E-02       -92.14964           0.1589476E-01
    3557.151         18       0.4042561E-02       -91.99449           0.1589477E-01
    3557.151         19       0.4175927E-02       -92.12421           0.1589485E-01
    3557.151         20       0.4307872E-02       -92.49990           0.1589493E-01
    3557.151         21       0.4439026E-02       -93.08915           0.1589501E-01
    3557.151         22       0.4569998E-02       -93.89489           0.1589509E-01
    3557.151         23       0.4700763E-02       -94.69073           0.1589484E-01
    3557.151         24       0.4830843E-02       -95.29325           0.1589436E-01
    3557.151         25       0.4959566E-02       -95.61926           0.1589419E-01
    3557.151         26       0.5086030E-02       -95.55796           0.1589435E-01
    3557.151         27       0.5209214E-02       -95.04072           0.1589448E-01
    3557.151         28       0.5328114E-02       -94.04626           0.1589460E-01
    3557.151         29       0.5441691E-02       -92.52023           0.1589468E-01
    3557.151         30       0.5548949E-02       -90.43997           0.1589512E-01
    3557.151         31       0.5648802E-02       -87.72271           0.1589570E-01
    3557.151         32       0.5740138E-02       -84.29388           0.1589559E-01
    3557.151         33       0.5821814E-02       -80.06320           0.1589539E-01
    3557.151         34       0.5892577E-02       -74.87081           0.1589543E-01
    3557.151         35       0.5951065E-02       -68.53194           0.1589510E-01
    3557.151         36       0.5995831E-02       -60.80329           0.1589456E-01
    3557.151         37       0.6025365E-02       -51.34241           0.1589440E-01
    3557.151         38       0.6038144E-02       -39.67520           0.1589471E-01
    3557.151         39       0.6035360E-02       -27.08470           0.1589460E-01
    3557.151         40       0.6213268E-02        0.000000           0.1000000E+31
    3641.845          1       0.2473488E-03       -119.3370           0.1589490E-01
    3641.845          2       0.4962409E-03       -119.5864           0.1589491E-01
    3641.845          3       0.7442080E-03       -119.1550           0.1589492E-01
    3641.845          4       0.9896132E-03       -118.2719           0.1589493E-01
    3641.845          5       0.1230645E-02       -116.8312           0.1589494E-01
    3641.845          6       0.1465759E-02       -114.8723           0.1589494E-01
    3641.845          7       0.1693680E-02       -112.4420           0.1589529E-01
    3641.845          8       0.1913518E-02       -109.6604           0.1589475E-01
    3641.845          9       0.2124832E-02       -106.6422           0.1589510E-01
    3641.845         10       0.2327698E-02       -103.6098           0.1589510E-01
    3641.845         11       0.2522789E-02       -100.8240           0.1589505E-01
    3641.845         12       0.2710901E-02       -98.36002           0.1589501E-01
    3641.845         13       0.2893055E-02       -96.34942           0.1589495E-01
    3641.845         14       0.3070069E-02       -94.72261           0.1589493E-01
    3641.845         15       0.3242719E-02       -93.48280           0.1589493E-01
    3641.845         16       0.3411765E-02       -92.63317           0.1589493E-01
    3641.845         17       0.3577885E-02       -92.14964           0.1589476E-01
    3641.845         18       0.3741658E-02       -91.99449           0.1589477E-01
    3641.845         19       0.3903570E-02       -92.12421           0.1589485E-01
    3641.845         20       0.4064041E-02       -92.49990           0.1589493E-01
    3641.845         21       0.4223418E-02       -93.08915           0.1589501E-01
    3641.845         22       0.4382056E-02       -93.89489           0.1589509E-01
    3641.845         23       0.4539903E-02       -94.69073           0.1589484E-01
    3641.845         24       0.4696587E-02       -95.29325           0.1589436E-01
    3641.845         25       0.4851617E-02       -95.61926           0.1589419E-01
    3641.845         26       0.5004329E-02       -95.55796           0.1589435E-01
    3641.845         27       0.5153966E-02       -95.04072           0.1589448E-01
    3641.845         28       0.5299767E-02       -94.04626           0.1589460E-01
    3641.845         29       0.5440929E-02       -92.52023           0.1589468E-01
    3641.845         30       0.5576669E-02       -90.43997           0.1589512E-01
    3641.845         31       0.5706156E-02       -87.72271           0.1589570E-01
    3641.845         32       0.5828502E-02       -84.29388           0.1589559E-01
    3641.845         33       0.5942812E-02       -80.06320           0.1589539E-01
    3641.845         34       0.6048130E-02       -74.87081           0.1589543E-01
    3641.845         35       0.6143442E-02       -68.53194           0.1589510E-01
    3641.845         36       0.6227717E-02       -60.80329           0.1589456E-01
    3641.845         37       0.6299956E-02       -51.34241           0.1589440E-01
    3641.845         38       0.6359280E-02       -39.67520           0.1589471E-01
    3641.845         39       0.6406512E-02       -27.08470           0.1589460E-01
    3641.845         40       0.6220931E-02        0.000000           0.1000000E+31
    3650.000          1       0.1507153E-03       -119.3370           0.1589491E-01
    3650.000          2       0.2931221E-03       -119.5864           0.1589492E-01
    3650.000          3       0.4277588E-03       -119.1550           0.1589492E-01
    3650.000          4       0.5552351E-03       -118.2719           0.1589493E-01
    3650.000          5       0.6760719E-03       -116.8312           0.1589494E-01
    3650.000          6       0.7907446E-03       -114.8723           0.1589494E-01
    3650.000          7       0.8996917E-03       -112.4420           0.1589529E-01
    3650.000          8       0.1003367E-02       -109.6604           0.1589475E-01
    3650.000          9       0.1102171E-02       -106.6422           0.1589510E-01
    3650.000         10       0.1196598E-02       -103.6098           0.1589510E-01
    3650.000         11       0.1287238E-02       -100.8240           0.1589506E-01
    3650.000         12       0.1374667E-02       -98.36002           0.1589501E-01
    3650.000         13       0.1459495E-02       -96.34942           0.1589495E-01
    3650.000         14       0.1542242E-02       -94.72261           0.1589493E-01
    3650.000         15       0.1623386E-02       -93.48280           0.1589493E-01
    3650.000         16       0.1703366E-02       -92.63317           0.1589493E-01
    3650.000         17       0.1782551E-02       -92.14964           0.1589476E-01
    3650.000         18       0.1861272E-02       -91.99449           0.1589477E-01
    3650.000         19       0.1939786E-02       -92.12421           0.1589485E-01
